customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureCategory,ChargeCategory,ContractSegment,EstimatedCLV,NumServices,SeniorLabel,HasFamily,RevenueLostIfChurned,CohortMonth,RiskScore,CustomerSegment
CUST-03486,Male,0,No,No,29,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,76.3,2207.85,0,25-48 mo,High ($65-$95),Long-Term,2289.0,5,Non-Senior,0,0.0,2020-08,2,Loyal
CUST-03487,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,94.7,1138.69,0,0-12 mo,High ($65-$95),Short-Term,1231.1000000000001,5,Non-Senior,1,0.0,2022-01,7,High Risk
CUST-03488,Male,0,Yes,No,48,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),116.07,5568.99,0,25-48 mo,Premium (>$95),Long-Term,5687.429999999999,6,Non-Senior,1,0.0,2019-01,2,Loyal
CUST-03489,Female,0,No,No,63,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),94.53,5970.81,0,61-72 mo,High ($65-$95),Long-Term,6049.92,4,Non-Senior,0,0.0,2017-10,2,Loyal
CUST-03490,Female,0,Yes,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.77,1506.99,0,61-72 mo,Low (<$35),Long-Term,1535.74,0,Non-Senior,1,0.0,2017-12,0,Loyal
CUST-03491,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,73.56,3179.42,0,25-48 mo,High ($65-$95),Mid-Term,3236.6400000000003,4,Non-Senior,1,0.0,2019-06,2,Loyal
CUST-03492,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.81,648.49,0,0-12 mo,High ($65-$95),Short-Term,736.29,3,Non-Senior,0,0.0,2022-05,8,High Risk
CUST-03493,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.95,645.91,0,13-24 mo,Low (<$35),Mid-Term,673.75,2,Non-Senior,1,0.0,2021-01,1,Loyal
CUST-03494,Female,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.27,927.43,0,25-48 mo,Low (<$35),Short-Term,959.5600000000001,2,Non-Senior,1,0.0,2020-10,4,Medium Risk
CUST-03495,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.49,2197.12,1,13-24 mo,Premium (>$95),Short-Term,2291.7599999999998,5,Non-Senior,1,95.49,2021-02,6,High Risk
CUST-03496,Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.87,258.97,1,0-12 mo,High ($65-$95),Short-Term,343.48,3,Senior,0,85.87,2022-10,9,High Risk
CUST-03497,Female,0,Yes,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.79,326.38,1,13-24 mo,Low (<$35),Short-Term,341.84999999999997,0,Non-Senior,1,22.79,2021-11,4,Medium Risk
CUST-03498,Male,1,No,No,19,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,94.33,1809.71,1,13-24 mo,High ($65-$95),Short-Term,1886.6,4,Senior,0,94.33,2021-06,6,High Risk
CUST-03499,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.5,531.77,1,13-24 mo,Low (<$35),Short-Term,541.5,1,Non-Senior,1,28.5,2021-07,3,Loyal
CUST-03500,Female,0,No,No,11,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,81.64,893.15,1,0-12 mo,High ($65-$95),Short-Term,979.6800000000001,6,Non-Senior,0,81.64,2022-02,7,High Risk
CUST-03501,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.22,323.02,1,13-24 mo,Low (<$35),Short-Term,325.08,2,Non-Senior,0,23.22,2021-12,4,Medium Risk
CUST-03502,Male,1,Yes,Yes,23,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.03,1642.5,0,13-24 mo,High ($65-$95),Short-Term,1704.72,4,Senior,1,0.0,2021-02,6,High Risk
CUST-03503,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.26,7962.75,0,61-72 mo,Premium (>$95),Long-Term,8082.72,6,Non-Senior,1,0.0,2017-03,1,Loyal
CUST-03504,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,105.16,2925.24,0,25-48 mo,Premium (>$95),Short-Term,3049.64,5,Non-Senior,1,0.0,2020-09,5,Medium Risk
CUST-03505,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.35,2023.94,0,61-72 mo,Low (<$35),Long-Term,2063.8,2,Non-Senior,1,0.0,2017-07,0,Loyal
CUST-03506,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),107.31,1923.32,0,13-24 mo,Premium (>$95),Short-Term,2038.89,5,Non-Senior,0,0.0,2021-07,5,Medium Risk
CUST-03507,Female,0,Yes,No,48,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),76.84,3683.71,0,25-48 mo,High ($65-$95),Long-Term,3765.1600000000003,5,Non-Senior,1,0.0,2019-01,2,Loyal
CUST-03508,Male,0,No,No,67,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),84.57,5662.06,0,61-72 mo,High ($65-$95),Long-Term,5750.759999999999,3,Non-Senior,0,0.0,2017-07,2,Loyal
CUST-03509,Male,0,No,No,2,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,97.22,189.34,1,0-12 mo,Premium (>$95),Short-Term,291.65999999999997,5,Non-Senior,0,97.22,2022-11,7,High Risk
CUST-03510,Male,0,Yes,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.64,179.32,1,0-12 mo,Low (<$35),Short-Term,197.12,0,Non-Senior,1,24.64,2022-06,5,Medium Risk
CUST-03511,Female,0,No,No,16,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,107.44,1734.46,0,13-24 mo,Premium (>$95),Mid-Term,1826.48,5,Non-Senior,0,0.0,2021-09,1,Loyal
CUST-03512,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.67,444.58,0,13-24 mo,Low (<$35),Mid-Term,475.05,1,Non-Senior,1,0.0,2021-11,1,Loyal
CUST-03513,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.29,622.9,1,13-24 mo,Low (<$35),Short-Term,645.8,1,Non-Senior,1,32.29,2021-06,3,Loyal
CUST-03514,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),97.23,6408.62,0,61-72 mo,Premium (>$95),Long-Term,6514.41,5,Senior,1,0.0,2017-07,3,Loyal
CUST-03515,Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,104.45,324.74,1,0-12 mo,Premium (>$95),Short-Term,417.8,6,Senior,0,104.45,2022-10,7,High Risk
CUST-03516,Male,1,Yes,Yes,33,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),85.54,2826.39,0,25-48 mo,High ($65-$95),Long-Term,2908.36,6,Senior,1,0.0,2020-04,1,Loyal
CUST-03517,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),77.03,773.85,1,0-12 mo,High ($65-$95),Short-Term,847.33,6,Non-Senior,0,77.03,2022-03,6,High Risk
CUST-03518,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.83,1015.42,0,0-12 mo,Premium (>$95),Short-Term,1120.1299999999999,5,Senior,1,0.0,2022-03,8,High Risk
CUST-03519,Female,0,No,No,21,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.19,1583.98,0,13-24 mo,High ($65-$95),Short-Term,1654.1799999999998,4,Non-Senior,0,0.0,2021-04,5,Medium Risk
CUST-03520,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,81.76,662.21,0,0-12 mo,High ($65-$95),Short-Term,735.84,4,Non-Senior,0,0.0,2022-05,8,High Risk
CUST-03521,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,97.18,3206.99,0,25-48 mo,Premium (>$95),Long-Term,3304.1200000000003,5,Non-Senior,1,0.0,2020-04,2,Loyal
CUST-03522,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),33.58,612.58,0,13-24 mo,Low (<$35),Mid-Term,638.02,2,Non-Senior,0,0.0,2021-07,0,Loyal
CUST-03523,Female,1,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,86.12,4552.12,1,49-60 mo,High ($65-$95),Long-Term,4650.4800000000005,3,Senior,0,86.12,2018-08,4,Medium Risk
CUST-03524,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.34,1735.76,0,61-72 mo,Low (<$35),Long-Term,1777.1,2,Non-Senior,1,0.0,2017-09,0,Loyal
CUST-03525,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,69.79,1111.18,1,13-24 mo,High ($65-$95),Short-Term,1186.43,4,Non-Senior,1,69.79,2021-09,5,Medium Risk
CUST-03526,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.23,270.77,1,0-12 mo,High ($65-$95),Short-Term,331.15000000000003,5,Non-Senior,1,66.23,2022-09,7,High Risk
CUST-03527,Female,0,No,No,48,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,78.23,3755.22,0,25-48 mo,High ($65-$95),Long-Term,3833.27,6,Non-Senior,0,0.0,2019-01,3,Loyal
CUST-03528,Female,0,No,No,45,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),60.45,2724.8,0,25-48 mo,Medium ($35-$65),Mid-Term,2780.7000000000003,3,Non-Senior,0,0.0,2019-04,2,Loyal
CUST-03529,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.14,1313.02,0,25-48 mo,Low (<$35),Mid-Term,1340.44,2,Non-Senior,1,0.0,2019-04,0,Loyal
CUST-03530,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,104.34,627.14,1,0-12 mo,Premium (>$95),Short-Term,730.38,6,Non-Senior,1,104.34,2022-07,7,High Risk
CUST-03531,Female,0,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),106.81,6502.97,1,61-72 mo,Premium (>$95),Long-Term,6622.22,5,Non-Senior,0,106.81,2017-12,3,Loyal
CUST-03532,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.38,638.29,0,13-24 mo,Low (<$35),Short-Term,681.12,1,Non-Senior,0,0.0,2021-02,4,Medium Risk
CUST-03533,Female,0,No,No,27,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),83.88,2266.75,0,25-48 mo,High ($65-$95),Long-Term,2348.64,2,Non-Senior,0,0.0,2020-10,3,Loyal
CUST-03534,Female,0,No,No,51,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,99.49,5082.49,1,49-60 mo,Premium (>$95),Long-Term,5173.48,4,Non-Senior,0,99.49,2018-10,4,Medium Risk
CUST-03535,Female,1,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),105.05,4621.32,0,25-48 mo,Premium (>$95),Mid-Term,4727.25,6,Senior,1,0.0,2019-05,2,Loyal
CUST-03536,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.95,149.82,1,0-12 mo,High ($65-$95),Short-Term,230.85000000000002,2,Non-Senior,1,76.95,2022-11,8,High Risk
CUST-03537,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,103.44,1744.55,1,13-24 mo,Premium (>$95),Short-Term,1861.92,6,Non-Senior,1,103.44,2021-08,7,High Risk
CUST-03538,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.44,671.07,1,13-24 mo,Low (<$35),Short-Term,702.24,2,Non-Senior,0,33.44,2021-05,4,Medium Risk
CUST-03539,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.05,2061.01,0,25-48 mo,High ($65-$95),Mid-Term,2131.5,5,Non-Senior,1,0.0,2020-08,3,Loyal
CUST-03540,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.33,480.98,1,13-24 mo,Low (<$35),Short-Term,538.27,2,Non-Senior,1,28.33,2021-07,4,Medium Risk
CUST-03541,Female,0,No,No,38,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),103.09,3927.22,0,25-48 mo,Premium (>$95),Long-Term,4020.51,5,Non-Senior,0,0.0,2019-11,3,Loyal
CUST-03542,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.85,1151.82,0,25-48 mo,Low (<$35),Mid-Term,1184.9,1,Non-Senior,1,0.0,2020-04,0,Loyal
CUST-03543,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.33,5997.44,0,49-60 mo,Premium (>$95),Long-Term,6117.8099999999995,5,Non-Senior,1,0.0,2018-05,1,Loyal
CUST-03544,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.48,685.41,1,0-12 mo,High ($65-$95),Short-Term,778.32,4,Non-Senior,0,86.48,2022-05,8,High Risk
CUST-03545,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.06,1904.97,0,61-72 mo,Low (<$35),Long-Term,1923.84,2,Non-Senior,1,0.0,2017-10,1,Loyal
CUST-03546,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,106.2,2441.42,0,13-24 mo,Premium (>$95),Mid-Term,2548.8,6,Non-Senior,1,0.0,2021-02,3,Loyal
CUST-03547,Male,0,No,Yes,55,Yes,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,67.29,3714.17,0,49-60 mo,High ($65-$95),Long-Term,3768.2400000000002,3,Non-Senior,1,0.0,2018-06,4,Medium Risk
CUST-03548,Female,1,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,58.35,396.74,0,0-12 mo,Medium ($35-$65),Short-Term,466.8,3,Senior,1,0.0,2022-06,7,High Risk
CUST-03549,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,90.5,2097.79,1,13-24 mo,High ($65-$95),Short-Term,2172.0,5,Non-Senior,1,90.5,2021-02,5,Medium Risk
CUST-03550,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.12,809.3,0,25-48 mo,Low (<$35),Mid-Term,828.96,1,Non-Senior,0,0.0,2020-05,0,Loyal
CUST-03551,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),57.35,459.81,1,0-12 mo,Medium ($35-$65),Short-Term,516.15,3,Non-Senior,1,57.35,2022-05,7,High Risk
CUST-03552,Male,1,No,No,20,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.77,625.48,0,13-24 mo,Low (<$35),Short-Term,646.17,1,Senior,0,0.0,2021-05,3,Loyal
CUST-03553,Male,0,Yes,No,70,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,80.82,5654.28,0,61-72 mo,High ($65-$95),Long-Term,5738.219999999999,5,Non-Senior,1,0.0,2017-04,2,Loyal
CUST-03554,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,60.06,170.92,0,0-12 mo,Medium ($35-$65),Short-Term,240.24,4,Non-Senior,1,0.0,2022-10,7,High Risk
CUST-03555,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),90.32,1711.5,1,13-24 mo,High ($65-$95),Short-Term,1806.3999999999999,4,Non-Senior,1,90.32,2021-06,6,High Risk
CUST-03556,Female,1,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.96,61.02,0,0-12 mo,Low (<$35),Short-Term,89.88,2,Senior,1,0.0,2022-11,5,Medium Risk
CUST-03557,Male,1,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.78,1912.41,1,61-72 mo,Low (<$35),Long-Term,1928.26,2,Senior,1,28.78,2017-07,1,Loyal
CUST-03558,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),75.97,1524.23,0,13-24 mo,High ($65-$95),Mid-Term,1595.37,3,Non-Senior,1,0.0,2021-05,3,Loyal
CUST-03559,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,102.46,2878.56,1,25-48 mo,Premium (>$95),Short-Term,2971.3399999999997,5,Non-Senior,0,102.46,2020-09,6,High Risk
CUST-03560,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.13,167.55,0,0-12 mo,High ($65-$95),Short-Term,258.39,7,Non-Senior,1,0.0,2022-11,7,High Risk
CUST-03561,Female,0,No,No,26,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,96.16,2495.08,0,25-48 mo,Premium (>$95),Long-Term,2596.3199999999997,4,Non-Senior,0,0.0,2020-11,2,Loyal
CUST-03562,Female,0,Yes,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,62.71,1256.67,1,13-24 mo,Medium ($35-$65),Short-Term,1316.91,3,Non-Senior,1,62.71,2021-05,5,Medium Risk
CUST-03563,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.98,304.43,1,0-12 mo,Low (<$35),Short-Term,329.78000000000003,1,Non-Senior,1,29.98,2022-03,6,High Risk
CUST-03564,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),113.08,3183.53,1,25-48 mo,Premium (>$95),Short-Term,3279.32,7,Non-Senior,1,113.08,2020-09,5,Medium Risk
CUST-03565,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,93.22,1584.52,1,13-24 mo,High ($65-$95),Short-Term,1677.96,5,Non-Senior,0,93.22,2021-08,6,High Risk
CUST-03566,Female,0,No,No,33,Yes,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),65.24,2149.61,1,25-48 mo,High ($65-$95),Mid-Term,2218.16,3,Non-Senior,0,65.24,2020-04,2,Loyal
CUST-03567,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,86.49,2248.41,1,25-48 mo,High ($65-$95),Mid-Term,2335.23,3,Non-Senior,1,86.49,2020-11,4,Medium Risk
CUST-03568,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.75,1027.17,0,25-48 mo,Low (<$35),Mid-Term,1064.25,2,Non-Senior,1,0.0,2019-07,0,Loyal
CUST-03569,Female,1,Yes,Yes,18,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.02,1069.85,1,13-24 mo,Medium ($35-$65),Short-Term,1140.38,4,Senior,1,60.02,2021-07,6,High Risk
CUST-03570,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),60.28,245.18,1,0-12 mo,Medium ($35-$65),Short-Term,301.4,3,Non-Senior,0,60.28,2022-09,7,High Risk
CUST-03571,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.04,78.63,0,0-12 mo,High ($65-$95),Short-Term,160.08,5,Non-Senior,1,0.0,2022-12,7,High Risk
CUST-03572,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.1,543.97,0,13-24 mo,Low (<$35),Short-Term,577.3000000000001,2,Non-Senior,1,0.0,2021-03,3,Loyal
CUST-03573,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.88,564.88,0,13-24 mo,Low (<$35),Short-Term,609.84,2,Non-Senior,1,0.0,2021-08,3,Loyal
CUST-03574,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.08,2223.04,0,25-48 mo,High ($65-$95),Mid-Term,2297.16,4,Non-Senior,1,0.0,2020-11,3,Loyal
CUST-03575,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.31,44.0,0,0-12 mo,Low (<$35),Short-Term,75.92999999999999,1,Non-Senior,1,0.0,2022-11,5,Medium Risk
CUST-03576,Male,0,No,Yes,41,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,58.75,2418.88,0,25-48 mo,Medium ($35-$65),Long-Term,2467.5,4,Non-Senior,1,0.0,2019-08,3,Loyal
CUST-03577,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,94.98,383.2,1,0-12 mo,High ($65-$95),Short-Term,474.90000000000003,4,Non-Senior,0,94.98,2022-09,8,High Risk
CUST-03578,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,97.32,2436.48,0,25-48 mo,Premium (>$95),Short-Term,2530.3199999999997,8,Non-Senior,0,0.0,2020-12,5,Medium Risk
CUST-03579,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,81.16,233.38,1,0-12 mo,High ($65-$95),Short-Term,324.64,2,Senior,1,81.16,2022-10,9,High Risk
CUST-03580,Male,0,No,No,28,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,97.37,2731.52,1,25-48 mo,Premium (>$95),Mid-Term,2823.73,4,Non-Senior,0,97.37,2020-09,3,Loyal
CUST-03581,Male,1,No,No,61,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,75.99,4640.62,0,61-72 mo,High ($65-$95),Long-Term,4711.38,5,Senior,0,0.0,2017-12,3,Loyal
CUST-03582,Male,1,No,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,107.32,3124.42,0,25-48 mo,Premium (>$95),Long-Term,3219.6,5,Senior,0,0.0,2020-08,3,Loyal
CUST-03583,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.04,2851.3,1,25-48 mo,Premium (>$95),Short-Term,2959.1600000000003,6,Non-Senior,1,102.04,2020-09,5,Medium Risk
