customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04367,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,92.34,1104.53,No
CUST-04368,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.68,377.91,No
CUST-04369,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.91,1220.26,Yes
CUST-04370,Female,0,No,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,81.07,4542.13,No
CUST-04371,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.1,664.89,No
CUST-04372,Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,94.54,1817.95,Yes
CUST-04373,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,83.87,2272.03,Yes
CUST-04374,Male,0,No,Yes,20,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.62,1231.27,No
CUST-04375,Male,1,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,94.78,471.51,No
CUST-04376,Male,1,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.04,291.69,No
CUST-04377,Male,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,84.61,4234.62,No
CUST-04378,Female,0,No,No,27,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),79.16,2147.48,No
CUST-04379,Male,0,No,No,6,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.18,167.9,Yes
CUST-04380,Male,0,No,No,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,81.89,1164.98,No
CUST-04381,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.79,207.46,No
CUST-04382,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.4,614.39,No
CUST-04383,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),95.94,3930.2,No
CUST-04384,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.69,2134.11,Yes
CUST-04385,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.81,90.16,Yes
CUST-04386,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,104.83,417.27,Yes
CUST-04387,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.67,1697.04,Yes
CUST-04388,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.25,596.84,No
CUST-04389,Male,0,No,No,22,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,92.06,2021.75,No
CUST-04390,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,97.34,1553.11,No
CUST-04391,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,114.73,2173.29,No
CUST-04392,Female,0,Yes,No,16,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,80.75,1296.43,No
CUST-04393,Female,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),58.08,988.6,Yes
CUST-04394,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.77,1057.75,No
CUST-04395,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,98.61,1983.09,Yes
CUST-04396,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.82,659.76,Yes
CUST-04397,Female,0,No,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),97.7,4297.8,No
CUST-04398,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.87,95.46,Yes
CUST-04399,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,78.75,1663.42,Yes
CUST-04400,Male,0,No,Yes,24,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),100.97,2431.12,Yes
CUST-04401,Female,1,Yes,No,34,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),68.29,2331.13,No
CUST-04402,Male,0,No,No,45,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,69.27,3123.13,No
CUST-04403,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.59,183.32,Yes
CUST-04404,Male,0,No,No,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.28,701.95,No
CUST-04405,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.07,433.14,Yes
CUST-04406,Male,0,Yes,No,9,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,61.14,562.96,Yes
CUST-04407,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.55,469.91,Yes
CUST-04408,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.0,558.28,Yes
CUST-04409,Female,0,No,No,20,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,79.07,1593.55,Yes
CUST-04410,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),75.53,2650.25,Yes
CUST-04411,Female,0,No,No,24,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,69.76,1684.32,Yes
CUST-04412,Female,1,No,No,43,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,73.28,3157.59,No
CUST-04413,Male,0,No,No,45,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,84.89,3824.05,No
CUST-04414,Female,0,Yes,Yes,26,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),72.77,1900.81,No
CUST-04415,Female,0,Yes,No,17,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,87.08,1471.93,Yes
CUST-04416,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.22,262.77,Yes
CUST-04417,Male,1,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.75,2878.02,Yes
CUST-04418,Female,1,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.07,703.61,No
CUST-04419,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.14,1470.27,No
CUST-04420,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.76,668.76,No
CUST-04421,Female,0,No,No,23,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.5,1460.23,No
CUST-04422,Male,0,Yes,Yes,26,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.65,1975.75,No
CUST-04423,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),92.38,2299.14,No
CUST-04424,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),97.73,101.21,Yes
CUST-04425,Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,103.03,302.07,Yes
CUST-04426,Male,1,No,No,22,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,69.91,1528.85,No
CUST-04427,Male,0,Yes,No,35,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),84.94,2950.76,No
CUST-04428,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.5,3037.55,Yes
CUST-04429,Male,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.79,1388.29,Yes
CUST-04430,Male,0,No,No,2,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.69,55.42,No
CUST-04431,Male,0,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.11,491.19,No
CUST-04432,Female,0,No,Yes,52,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),63.68,3296.81,No
CUST-04433,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,80.69,4201.47,No
CUST-04434,Male,0,No,No,37,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),60.1,2211.06,No
CUST-04435,Female,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,88.6,1309.0,Yes
CUST-04436,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.77,1651.06,Yes
CUST-04437,Male,1,No,No,31,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),95.29,2955.13,No
CUST-04438,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,94.29,3686.87,No
CUST-04439,Female,0,No,No,28,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.6,874.78,No
CUST-04440,Female,0,Yes,Yes,40,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),79.07,3156.2,No
CUST-04441,Female,0,No,No,13,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.69,907.4,No
CUST-04442,Male,1,No,No,64,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,97.33,6225.87,No
CUST-04443,Male,1,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,88.05,203.83,Yes
CUST-04444,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.7,1014.72,No
CUST-04445,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),113.18,1364.79,Yes
CUST-04446,Male,0,No,No,27,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,79.67,2152.74,Yes
CUST-04447,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),102.12,1115.65,No
CUST-04448,Male,1,No,No,19,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),69.12,1304.9,No
CUST-04449,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,67.37,797.47,No
CUST-04450,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),89.07,4177.46,No
CUST-04451,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.84,317.72,No
CUST-04452,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.61,1071.37,No
CUST-04453,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,86.98,1028.32,Yes
CUST-04454,Female,1,No,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.23,652.55,Yes
CUST-04455,Male,0,No,No,45,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,63.53,2853.86,No
CUST-04456,Male,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.02,626.94,Yes
CUST-04457,Male,0,Yes,Yes,53,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,78.61,4169.98,Yes
CUST-04458,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),82.5,5757.51,No
CUST-04459,Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),89.3,1703.06,No
CUST-04460,Female,0,Yes,No,6,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.32,436.69,No
CUST-04461,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.79,693.41,Yes
CUST-04462,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.03,1175.18,No
CUST-04463,Female,0,Yes,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.42,1414.52,No
CUST-04464,Male,0,No,No,39,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),94.86,3682.29,No
CUST-04465,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,63.68,1343.61,No
CUST-04466,Female,0,No,No,20,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,96.11,1917.18,Yes
CUST-04467,Female,0,Yes,No,47,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),69.54,3269.7,Yes
CUST-04468,Female,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.16,2529.28,No
CUST-04469,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.0,630.76,No
CUST-04470,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),102.02,393.72,No
CUST-04471,Female,1,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,62.81,1820.97,No
CUST-04472,Female,0,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.21,410.92,No
CUST-04473,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,102.67,2878.78,No
CUST-04474,Female,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.53,2202.24,No
CUST-04475,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.5,1470.02,Yes
CUST-04476,Male,0,No,No,58,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,91.18,5294.74,No
CUST-04477,Male,0,Yes,Yes,67,Yes,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.74,4010.04,No
CUST-04478,Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,84.34,1609.28,Yes
CUST-04479,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),88.57,2134.27,Yes
CUST-04480,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,101.58,2749.85,Yes
CUST-04481,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.31,383.45,No
CUST-04482,Female,1,Yes,No,29,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.85,1547.11,No
CUST-04483,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),111.47,5132.3,No
CUST-04484,Female,0,No,No,21,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),67.78,1412.39,No
CUST-04485,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),116.35,2670.16,No
CUST-04486,Male,0,Yes,No,30,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,1857.26,No
CUST-04487,Female,0,No,No,64,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),64.87,4143.11,No
CUST-04488,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.66,1545.11,Yes
CUST-04489,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.32,877.78,Yes
CUST-04490,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),95.26,1519.65,No
CUST-04491,Male,1,Yes,No,71,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,67.52,4786.67,No
CUST-04492,Male,0,Yes,No,42,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,61.67,2595.94,No
CUST-04493,Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),33.87,1343.63,No
CUST-04494,Female,0,No,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),79.44,1049.52,No
CUST-04495,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),83.66,832.92,Yes
CUST-04496,Male,0,Yes,No,56,Yes,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,50.68,2832.91,No
CUST-04497,Male,0,Yes,Yes,42,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,89.28,3745.98,No
CUST-04498,Female,0,Yes,Yes,38,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,105.61,4017.76,No
CUST-04499,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.87,583.09,No
CUST-04500,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.81,792.85,No
CUST-04501,Male,0,No,No,23,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),73.35,1683.97,Yes
CUST-04502,Male,0,No,No,59,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,64.63,3797.52,No
CUST-04503,Male,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),89.34,4911.87,No
CUST-04504,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,106.9,1932.14,Yes
CUST-04505,Female,0,Yes,No,45,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.05,3682.57,No
CUST-04506,Male,0,Yes,Yes,28,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.27,2224.17,Yes
CUST-04507,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.57,949.34,No
CUST-04508,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.12,2332.11,Yes
CUST-04509,Female,0,No,No,17,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.33,1136.64,Yes
